Date,Open,High,Low,Close,Volume,AdjClose
10/10/2006,16325.48,16620.15,16325.48,16536.54,111900,16536.54
10/2/2006,16169,16481.31,16028.32,16436.06,108200,16436.06
9/25/2006,15550.56,16127.58,15513.87,16127.58,88500,16127.58
9/19/2006,15948.47,16096.18,15580.19,15634.67,96500,15634.67
9/11/2006,16053.13,16053.13,15675.37,15866.93,102100,15866.93
9/4/2006,16280.18,16414.94,15831.75,16080.46,124600,16080.46
8/28/2006,15953.08,16207.41,15745.01,16134.25,94600,16134.25
8/21/2006,16104.5,16244.84,15874.63,15938.66,91700,15938.66
8/14/2006,15550.96,16204.6,15549.67,16105.98,114300,16105.98
8/7/2006,15494.47,15690.86,15154.06,15565.02,102000,15565.02
7/31/2006,15462.39,15580.91,15287.81,15499.18,94800,15499.18
7/24/2006,14700.58,15351.79,14560.67,15342.87,103000,15342.87
7/18/2006,14714.18,14962.13,14437.24,14821.26,110600,14821.26
7/10/2006,15149.91,15555.43,14815.9,14845.24,110100,14845.24
7/3/2006,15573.35,15710.39,15276.15,15307.61,93600,15307.61
6/26/2006,15080.23,15521.22,14824.8,15505.18,96000,15505.18
6/19/2006,14815.86,15138.47,14482.96,15124.04,96000,15124.04
6/12/2006,14685.46,14976.67,14045.53,14879.34,124600,14879.34
6/5/2006,15719.31,15784.95,14389.31,14750.84,139700,14750.84
5/29/2006,16111.54,16111.54,15266.97,15789.31,108200,15789.31
5/22/2006,16254.56,16268.51,15508.51,15970.76,121200,15970.76
5/15/2006,16395.88,16596.48,15914.39,16155.45,131600,16155.45
5/8/2006,17334.19,17375.25,16422.49,16601.78,121400,16601.78
5/1/2006,16929.83,17188.54,16868.69,17153.77,84400,17153.77
4/24/2006,17245.62,17245.62,16750.5,16906.23,107000,16906.23
4/17/2006,17233.73,17479.73,16945.3,17403.96,97200,17403.96
4/10/2006,17455.03,17489.61,17068.96,17233.82,104700,17233.82
4/3/2006,17127.61,17563.37,17105.5,17563.37,120000,17563.37
3/27/2006,16599.92,17125.64,16463.95,17059.66,107600,17059.66
3/20/2006,16299.35,16667.13,16299.35,16560.87,101100,16560.87
3/13/2006,16264.59,16410.29,16032.55,16339.73,93400,16339.73
3/6/2006,15668.63,16264.89,15553.14,16115.63,122100,16115.63
2/27/2006,16156.15,16290.15,15658.64,15663.34,135100,15663.34
2/20/2006,15620.58,16118.11,15389.58,16101.91,129000,16101.91
2/13/2006,16191.93,16312.74,15691.86,15713.45,130800,15713.45
2/6/2006,16736.23,16777.37,16090.93,16257.83,143400,16257.83
1/30/2006,16615.91,16754.6,16480.09,16659.64,158100,16659.64
1/23/2006,15497.61,16460.68,15312.71,16460.68,124400,16460.68
1/16/2006,16360.04,16387.63,15059.52,15696.69,142900,15696.69
1/10/2006,16487.05,16490.27,16005.24,16454.95,142000,16454.95
1/4/2006,16294.65,16479.55,16250.76,16428.21,143000,16428.21
12/26/2005,16027.66,16445.56,15911.23,16111.43,84000,16111.43
12/19/2005,15252.15,16010.17,15196,15941.37,129200,15941.37
12/12/2005,15549.65,15885.52,15095.56,15173.07,190600,15173.07
12/5/2005,15413.52,15572.72,15117.15,15404.05,197300,15404.05
11/28/2005,14847.58,15421.6,14821.75,15421.6,152200,15421.6
11/21/2005,14719.28,14866.99,14590.56,14784.29,139400,14784.29
11/14/2005,14218.72,14633.35,14015.62,14623.12,165800,14623.12
11/7/2005,14084.11,14206.14,13951.4,14155.06,220100,14155.06
10/31/2005,13459.99,14099.49,13456.07,14075.96,190100,14075.96
10/24/2005,13232.41,13501.24,13083.04,13346.54,146500,13346.54
10/17/2005,13486.18,13510.63,12996.29,13199.95,159800,13199.95
10/11/2005,13280.33,13704.09,13241.84,13420.54,160900,13420.54
10/3/2005,13566.2,13783.6,13221.33,13227.74,185800,13227.74
9/26/2005,13229.27,13678.44,13229.27,13574.3,220600,13574.3
9/20/2005,12991.63,13235.42,12991.63,13159.36,197800,13159.36
9/12/2005,12841.02,12992.99,12806.71,12958.68,139900,12958.68
9/5/2005,12616.3,12730.21,12498.4,12692.04,134800,12692.04
8/29/2005,12386.76,12600,12274.81,12600,95100,12600
8/22/2005,12330.7,12612.16,12330.7,12439.48,107100,12439.48
8/15/2005,12254.53,12369.74,12219.52,12291.73,109200,12291.73
8/8/2005,11670.71,12324.43,11614.71,12261.68,108300,12261.68
8/1/2005,11907.42,12009.56,11724.61,11766.48,89300,11766.48
7/25/2005,11721.7,11913.5,11718.66,11899.6,74700,11899.6
7/19/2005,11761.61,11867.23,11650.37,11695.05,76600,11695.05
7/11/2005,11676.97,11828.31,11659.65,11758.68,65200,11758.68
7/4/2005,11664.22,11676.2,11563.84,11565.99,70800,11565.99
6/27/2005,11445.64,11663.66,11378.99,11630.13,53300,11630.13
6/20/2005,11539.18,11576.75,11445.43,11537.03,66900,11537.03
6/13/2005,11308.65,11514.03,11299.78,11514.03,78900,11514.03
6/6/2005,11232.65,11331.37,11148.36,11304.23,81000,11304.23
5/30/2005,11201.32,11374.69,11197.79,11300.05,76900,11300.05
5/23/2005,11073.01,11199.23,10978.85,11192.33,74800,11192.33
5/16/2005,11045.29,11110.45,10788.59,11037.29,78000,11037.29
5/9/2005,11199.1,11211.36,11017.79,11049.11,77500,11049.11
5/2/2005,10954.21,11192.17,10913.97,11192.17,67600,11192.17
4/25/2005,11064.95,11114.45,10892.71,11008.9,77900,11008.9
4/18/2005,11223.65,11223.65,10770.58,11045.95,100100,11045.95
4/11/2005,11847.92,11847.92,11343.73,11370.69,75400,11370.69
4/4/2005,11666.31,11911.9,11652.66,11874.75,81200,11874.75
3/28/2005,11709.79,11816.72,11506.85,11723.63,77600,11723.63
3/22/2005,11867.34,11889.13,11681.16,11761.1,84500,11761.1
3/14/2005,11947.29,11955.29,11754.98,11879.81,82100,11879.81
3/7/2005,11935.8,11975.46,11838.02,11923.89,114600,11923.89
2/28/2005,11742.01,11881.98,11704.32,11873.05,98900,11873.05
2/21/2005,11682.19,11690.49,11452.42,11658.25,70900,11658.25
2/14/2005,11644.4,11684.91,11562.93,11660.12,83400,11660.12
2/7/2005,11393.04,11553.73,11381.78,11553.56,100300,11553.56
1/31/2005,11296.99,11467.5,11266.09,11360.4,97500,11360.4
1/24/2005,11213.03,11390.09,11212.63,11320.58,87700,11320.58
1/17/2005,11475.2,11535.86,11222.24,11238.37,91400,11238.37
1/11/2005,11495.46,11580.69,11320.49,11438.39,88400,11438.39
1/4/2005,11458.27,11547.02,11372.21,11433.24,69400,11433.24
12/27/2004,11374.52,11500.95,11314.4,11488.76,50200,11488.76
12/20/2004,11073.55,11369.98,11036.8,11365.48,69600,11365.48
12/13/2004,10825.06,11130.82,10785.59,11078.32,66200,11078.32
